index	Ontology	GO id	GO term	value	pval	qval
3504	BP	GO:0032425	positive regulation of mismatch repair	3	1.0	1.0
3505	BP	GO:1904400	response to Thyroid stimulating hormone	1	1.0	1.0
3506	BP	GO:0008065	establishment of blood-nerve barrier	2	1.0	1.0
3507	BP	GO:1901220	negative regulation of cardiac chamber morphogenesis	1	1.0	1.0
3508	BP	GO:0060125	negative regulation of growth hormone secretion	1	1.0	1.0
3509	BP	GO:0071422	succinate transmembrane transport	2	1.0	1.0
3510	BP	GO:2001260	regulation of semaphorin-plexin signaling pathway	3	1.0	1.0
3511	BP	GO:1905273	positive regulation of proton-transporting ATP synthase activity, rotational mechanism	1	1.0	1.0
3512	BP	GO:1903640	negative regulation of gastrin-induced gastric acid secretion	1	1.0	1.0
3513	BP	GO:0046073	dTMP metabolic process	5	1.0	1.0
3514	BP	GO:0007249	I-kappaB kinase/NF-kappaB signaling	37	1.0	1.0
3515	BP	GO:2000381	negative regulation of mesoderm development	6	1.0	1.0
3516	BP	GO:0071110	histone biotinylation	1	1.0	1.0
3517	BP	GO:0016926	protein desumoylation	6	1.0	1.0
3518	BP	GO:0002578	negative regulation of antigen processing and presentation	7	1.0	1.0
3519	BP	GO:0021983	pituitary gland development	27	1.0	1.0
3520	BP	GO:0006678	glucosylceramide metabolic process	4	1.0	1.0
3521	BP	GO:1903660	negative regulation of complement-dependent cytotoxicity	3	1.0	1.0
3522	BP	GO:0060318	definitive erythrocyte differentiation	3	1.0	1.0
3523	BP	GO:0035609	C-terminal protein deglutamylation	1	1.0	1.0
3524	BP	GO:0051097	negative regulation of helicase activity	5	1.0	1.0
3525	BP	GO:0032345	negative regulation of aldosterone metabolic process	3	1.0	1.0
3526	BP	GO:0071377	cellular response to glucagon stimulus	10	1.0	1.0
3527	BP	GO:0042495	detection of triacyl bacterial lipopeptide	2	1.0	1.0
3528	BP	GO:1901899	positive regulation of relaxation of cardiac muscle	2	1.0	1.0
3529	BP	GO:0001941	postsynaptic membrane organization	11	1.0	1.0
3530	BP	GO:0097581	lamellipodium organization	40	1.0	1.0
3531	BP	GO:0002902	regulation of B cell apoptotic process	15	1.0	1.0
3532	BP	GO:0021903	rostrocaudal neural tube patterning	3	1.0	1.0
3533	BP	GO:0005993	trehalose catabolic process	1	1.0	1.0
3534	BP	GO:0052150	modulation by symbiont of host apoptotic process	1	1.0	1.0
3535	BP	GO:1905268	negative regulation of chromatin organization	55	1.0	1.0
3536	BP	GO:0035249	synaptic transmission, glutamatergic	23	1.0	1.0
3537	BP	GO:0071461	cellular response to redox state	4	1.0	1.0
3538	BP	GO:0003214	cardiac left ventricle morphogenesis	8	1.0	1.0
3539	BP	GO:2000044	negative regulation of cardiac cell fate specification	1	1.0	1.0
3540	BP	GO:0051066	dihydrobiopterin metabolic process	2	1.0	1.0
3541	BP	GO:0000717	nucleotide-excision repair, DNA duplex unwinding	2	1.0	1.0
3542	BP	GO:0031054	pre-miRNA processing	13	1.0	1.0
3543	BP	GO:1902065	response to L-glutamate	8	1.0	1.0
3544	BP	GO:0060550	positive regulation of fructose 1,6-bisphosphate 1-phosphatase activity	1	1.0	1.0
3545	BP	GO:0045196	establishment or maintenance of neuroblast polarity	3	1.0	1.0
3546	BP	GO:0052312	modulation of transcription in other organism involved in symbiotic interaction	26	1.0	1.0
3547	BP	GO:0003175	tricuspid valve development	1	1.0	1.0
3548	BP	GO:0035803	egg coat formation	2	1.0	1.0
3549	BP	GO:2000977	regulation of forebrain neuron differentiation	3	1.0	1.0
3550	BP	GO:0061550	cranial ganglion development	4	1.0	1.0
3551	BP	GO:0046033	AMP metabolic process	18	1.0	1.0
3552	BP	GO:0046348	amino sugar catabolic process	13	1.0	1.0
3553	BP	GO:1900103	positive regulation of endoplasmic reticulum unfolded protein response	11	1.0	1.0
3554	BP	GO:0071425	hematopoietic stem cell proliferation	12	1.0	1.0
3555	BP	GO:0051452	intracellular pH reduction	28	1.0	1.0
3556	BP	GO:0060126	somatotropin secreting cell differentiation	1	1.0	1.0
3557	BP	GO:0030423	targeting of mRNA for destruction involved in RNA interference	4	1.0	1.0
3558	BP	GO:0097746	regulation of blood vessel diameter	116	1.0	1.0
3559	BP	GO:0045190	isotype switching	16	1.0	1.0
3560	BP	GO:2001163	regulation of phosphorylation of RNA polymerase II C-terminal domain serine 2 residues	1	1.0	1.0
3561	BP	GO:1902019	regulation of cilium-dependent cell motility	5	1.0	1.0
3562	BP	GO:1902287	semaphorin-plexin signaling pathway involved in axon guidance	12	1.0	1.0
3563	BP	GO:0035992	tendon formation	1	1.0	1.0
3564	BP	GO:0048007	antigen processing and presentation, exogenous lipid antigen via MHC class Ib	5	1.0	1.0
3565	BP	GO:0060676	ureteric bud formation	3	1.0	1.0
3566	BP	GO:0010737	protein kinase A signaling	10	1.0	1.0
3567	BP	GO:0015911	plasma membrane long-chain fatty acid transport	4	1.0	1.0
3568	BP	GO:1901380	negative regulation of potassium ion transmembrane transport	24	1.0	1.0
3569	BP	GO:0006787	porphyrin-containing compound catabolic process	9	1.0	1.0
3570	BP	GO:0043984	histone H4-K16 acetylation	13	1.0	1.0
3571	BP	GO:1990840	response to lectin	2	1.0	1.0
3572	BP	GO:0018149	peptide cross-linking	27	1.0	1.0
3573	BP	GO:0021934	hindbrain tangential cell migration	2	1.0	1.0
3574	BP	GO:0044380	protein localization to cytoskeleton	33	1.0	1.0
3575	BP	GO:0044872	lipoprotein localization	12	1.0	1.0
3576	BP	GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	79	1.0	1.0
3577	BP	GO:0034204	lipid translocation	15	1.0	1.0
3578	BP	GO:2000066	positive regulation of cortisol biosynthetic process	1	1.0	1.0
3579	BP	GO:0051569	regulation of histone H3-K4 methylation	30	1.0	1.0
3580	BP	GO:1990384	hyaloid vascular plexus regression	7	1.0	1.0
3581	BP	GO:0046687	response to chromate	1	1.0	1.0
3582	BP	GO:0008215	spermine metabolic process	5	1.0	1.0
3583	BP	GO:0045797	positive regulation of intestinal cholesterol absorption	3	1.0	1.0
3584	BP	GO:1901877	negative regulation of calcium ion binding	2	1.0	1.0
3585	BP	GO:0051084	'de novo' posttranslational protein folding	30	1.0	1.0
3586	BP	GO:0050829	defense response to Gram-negative bacterium	66	1.0	1.0
3587	BP	GO:0032826	regulation of natural killer cell differentiation involved in immune response	1	1.0	1.0
3588	BP	GO:0071494	cellular response to UV-C	4	1.0	1.0
3589	BP	GO:0003415	chondrocyte hypertrophy	5	1.0	1.0
3590	BP	GO:0030324	lung development	66	1.0	1.0
3591	BP	GO:1901529	positive regulation of anion channel activity	3	1.0	1.0
3592	BP	GO:0035461	vitamin transmembrane transport	8	1.0	1.0
3593	BP	GO:0070857	regulation of bile acid biosynthetic process	9	1.0	1.0
3594	BP	GO:1905768	negative regulation of double-stranded telomeric DNA binding	1	1.0	1.0
3595	BP	GO:0019303	D-ribose catabolic process	2	1.0	1.0
3596	BP	GO:0048821	erythrocyte development	18	1.0	1.0
3597	BP	GO:0070863	positive regulation of protein exit from endoplasmic reticulum	10	1.0	1.0
3598	BP	GO:0050654	chondroitin sulfate proteoglycan metabolic process	7	1.0	1.0
3599	BP	GO:1901810	beta-carotene metabolic process	1	1.0	1.0
3600	BP	GO:0038114	interleukin-21-mediated signaling pathway	1	1.0	1.0
3601	BP	GO:0038158	granulocyte colony-stimulating factor signaling pathway	1	1.0	1.0
3602	BP	GO:0002038	positive regulation of L-glutamate import across plasma membrane	2	1.0	1.0
3603	BP	GO:0071283	cellular response to iron(III) ion	1	1.0	1.0
3604	BP	GO:0070425	negative regulation of nucleotide-binding oligomerization domain containing signaling pathway	3	1.0	1.0
3605	BP	GO:0072389	flavin adenine dinucleotide catabolic process	1	1.0	1.0
3606	BP	GO:0061141	lung ciliated cell differentiation	1	1.0	1.0
3607	BP	GO:0043981	histone H4-K5 acetylation	15	1.0	1.0
3608	BP	GO:0048697	positive regulation of collateral sprouting in absence of injury	1	1.0	1.0
3609	BP	GO:0043502	regulation of muscle adaptation	63	1.0	1.0
3610	BP	GO:1905404	positive regulation of activated CD8-positive, alpha-beta T cell apoptotic process	1	1.0	1.0
3611	BP	GO:0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	14	1.0	1.0
3612	BP	GO:1900181	negative regulation of protein localization to nucleus	24	1.0	1.0
3613	BP	GO:0034655	nucleobase-containing compound catabolic process	253	1.0	1.0
3614	BP	GO:1904579	cellular response to thapsigargin	2	1.0	1.0
3615	BP	GO:0033146	regulation of intracellular estrogen receptor signaling pathway	32	1.0	1.0
3616	BP	GO:1902823	negative regulation of late endosome to lysosome transport	2	1.0	1.0
3617	BP	GO:0007528	neuromuscular junction development	30	1.0	1.0
3618	BP	GO:0031342	negative regulation of cell killing	26	1.0	1.0
3619	BP	GO:0034395	regulation of transcription from RNA polymerase II promoter in response to iron	1	1.0	1.0
3620	BP	GO:0009447	putrescine catabolic process	2	1.0	1.0
3621	BP	GO:1903265	positive regulation of tumor necrosis factor-mediated signaling pathway	11	1.0	1.0
3622	BP	GO:1903487	regulation of lactation	3	1.0	1.0
3623	BP	GO:0010525	regulation of transposition, RNA-mediated	3	1.0	1.0
3624	BP	GO:1904021	negative regulation of G protein-coupled receptor internalization	1	1.0	1.0
3625	BP	GO:0070232	regulation of T cell apoptotic process	30	1.0	1.0
3626	BP	GO:2000843	regulation of testosterone secretion	2	1.0	1.0
3627	BP	GO:0017126	nucleologenesis	2	1.0	1.0
3628	BP	GO:0032328	alanine transport	5	1.0	1.0
3629	BP	GO:0098915	membrane repolarization during ventricular cardiac muscle cell action potential	11	1.0	1.0
3630	BP	GO:1904404	response to formaldehyde	1	1.0	1.0
3631	BP	GO:0002700	regulation of production of molecular mediator of immune response	137	1.0	1.0
3632	BP	GO:0006103	2-oxoglutarate metabolic process	17	1.0	1.0
3633	BP	GO:1905246	negative regulation of aspartic-type peptidase activity	4	1.0	1.0
3634	BP	GO:0051917	regulation of fibrinolysis	13	1.0	1.0
3635	BP	GO:0038097	positive regulation of mast cell activation by Fc-epsilon receptor signaling pathway	1	1.0	1.0
3636	BP	GO:0045724	positive regulation of cilium assembly	14	1.0	1.0
3637	BP	GO:0010718	positive regulation of epithelial to mesenchymal transition	41	1.0	1.0
3638	BP	GO:1900625	positive regulation of monocyte aggregation	2	1.0	1.0
3639	BP	GO:0090119	vesicle-mediated cholesterol transport	3	1.0	1.0
3640	BP	GO:0002605	negative regulation of dendritic cell antigen processing and presentation	3	1.0	1.0
3641	BP	GO:0071394	cellular response to testosterone stimulus	7	1.0	1.0
3642	BP	GO:0098739	import across plasma membrane	74	1.0	1.0
3643	BP	GO:0002763	positive regulation of myeloid leukocyte differentiation	47	1.0	1.0
3644	BP	GO:1904669	ATP export	2	1.0	1.0
3645	BP	GO:1904063	negative regulation of cation transmembrane transport	72	1.0	1.0
3646	BP	GO:0086005	ventricular cardiac muscle cell action potential	16	1.0	1.0
3647	BP	GO:2000502	negative regulation of natural killer cell chemotaxis	2	1.0	1.0
3648	BP	GO:0090138	regulation of actin cytoskeleton organization by cell-cell adhesion	1	1.0	1.0
3649	BP	GO:0071233	cellular response to leucine	9	1.0	1.0
3650	BP	GO:0009135	purine nucleoside diphosphate metabolic process	54	1.0	1.0
3651	BP	GO:0021520	spinal cord motor neuron cell fate specification	2	1.0	1.0
3652	BP	GO:0071938	vitamin A transport	1	1.0	1.0
3653	BP	GO:0031129	inductive cell-cell signaling	1	1.0	1.0
3654	BP	GO:1901995	positive regulation of meiotic cell cycle phase transition	4	1.0	1.0
3655	BP	GO:1903818	positive regulation of voltage-gated potassium channel activity	9	1.0	1.0
3656	BP	GO:0019408	dolichol biosynthetic process	2	1.0	1.0
3657	BP	GO:0048086	negative regulation of developmental pigmentation	1	1.0	1.0
3658	BP	GO:0070221	sulfide oxidation, using sulfide:quinone oxidoreductase	1	1.0	1.0
3659	BP	GO:0090249	regulation of cell motility involved in somitogenic axis elongation	1	1.0	1.0
3660	BP	GO:0006970	response to osmotic stress	65	1.0	1.0
3661	BP	GO:0097114	NMDA glutamate receptor clustering	3	1.0	1.0
3662	BP	GO:1904442	negative regulation of thyroid gland epithelial cell proliferation	1	1.0	1.0
3663	BP	GO:0072221	metanephric distal convoluted tubule development	3	1.0	1.0
3664	BP	GO:0097403	cellular response to raffinose	1	1.0	1.0
3665	BP	GO:1905188	positive regulation of metaphase/anaphase transition of meiosis I	1	1.0	1.0
3666	BP	GO:0071475	cellular hyperosmotic salinity response	3	1.0	1.0
3667	BP	GO:0031335	regulation of sulfur amino acid metabolic process	3	1.0	1.0
3668	BP	GO:0006688	glycosphingolipid biosynthetic process	25	1.0	1.0
3669	BP	GO:0060004	reflex	12	1.0	1.0
3670	BP	GO:0060306	regulation of membrane repolarization	29	1.0	1.0
3671	BP	GO:0070407	oxidation-dependent protein catabolic process	1	1.0	1.0
3672	BP	GO:1904479	negative regulation of intestinal absorption	2	1.0	1.0
3673	BP	GO:1904875	regulation of DNA ligase activity	2	1.0	1.0
3674	BP	GO:0070494	regulation of thrombin-activated receptor signaling pathway	3	1.0	1.0
3675	BP	GO:0006533	aspartate catabolic process	4	1.0	1.0
3676	BP	GO:1901003	negative regulation of fermentation	3	1.0	1.0
3677	BP	GO:0031573	intra-S DNA damage checkpoint	16	1.0	1.0
3678	BP	GO:0048715	negative regulation of oligodendrocyte differentiation	8	1.0	1.0
3679	BP	GO:1901355	response to rapamycin	3	1.0	1.0
3680	BP	GO:0006218	uridine catabolic process	2	1.0	1.0
3681	BP	GO:0072529	pyrimidine-containing compound catabolic process	29	1.0	1.0
3682	BP	GO:1903463	regulation of mitotic cell cycle DNA replication	2	1.0	1.0
3683	BP	GO:0032259	methylation	203	1.0	1.0
3684	BP	GO:0070951	regulation of neutrophil mediated killing of gram-negative bacterium	2	1.0	1.0
3685	BP	GO:1900053	negative regulation of retinoic acid biosynthetic process	2	1.0	1.0
3686	BP	GO:0018364	peptidyl-glutamine methylation	5	1.0	1.0
3687	BP	GO:2000361	regulation of prostaglandin-E synthase activity	3	1.0	1.0
3688	BP	GO:0034111	negative regulation of homotypic cell-cell adhesion	10	1.0	1.0
3689	BP	GO:0050924	positive regulation of negative chemotaxis	1	1.0	1.0
3690	BP	GO:0090657	telomeric loop disassembly	11	1.0	1.0
3691	BP	GO:0003147	neural crest cell migration involved in heart formation	1	1.0	1.0
3692	BP	GO:0032596	protein transport into membrane raft	3	1.0	1.0
3693	BP	GO:0098704	carbohydrate import across plasma membrane	4	1.0	1.0
3694	BP	GO:2000310	regulation of NMDA receptor activity	24	1.0	1.0
3695	BP	GO:1904633	regulation of glomerular visceral epithelial cell apoptotic process	2	1.0	1.0
3696	BP	GO:0061647	histone H3-K9 modification	15	1.0	1.0
3697	BP	GO:0034352	positive regulation of glial cell apoptotic process	1	1.0	1.0
3698	BP	GO:0060330	regulation of response to interferon-gamma	15	1.0	1.0
3699	BP	GO:0061737	leukotriene signaling pathway	5	1.0	1.0
3700	BP	GO:0061871	negative regulation of hepatic stellate cell migration	1	1.0	1.0
3701	BP	GO:0071037	nuclear polyadenylation-dependent snRNA catabolic process	1	1.0	1.0
3702	BP	GO:0035802	adrenal cortex formation	2	1.0	1.0
3703	BP	GO:0060759	regulation of response to cytokine stimulus	128	1.0	1.0
3704	BP	GO:0009644	response to high light intensity	1	1.0	1.0
3705	BP	GO:0048370	lateral mesoderm formation	1	1.0	1.0
3706	BP	GO:1900425	negative regulation of defense response to bacterium	4	1.0	1.0
3707	BP	GO:1900825	regulation of membrane depolarization during cardiac muscle cell action potential	4	1.0	1.0
3708	BP	GO:0019406	hexitol biosynthetic process	1	1.0	1.0
3709	BP	GO:0051193	regulation of cofactor metabolic process	69	1.0	1.0
3710	BP	GO:0046296	glycolate catabolic process	1	1.0	1.0
3711	BP	GO:0038169	somatostatin receptor signaling pathway	5	1.0	1.0
3712	BP	GO:0046016	positive regulation of transcription by glucose	4	1.0	1.0
3713	BP	GO:2000572	positive regulation of interleukin-4-dependent isotype switching to IgE isotypes	1	1.0	1.0
3714	BP	GO:0040031	snRNA modification	6	1.0	1.0
3715	BP	GO:0060174	limb bud formation	9	1.0	1.0
3716	BP	GO:0021972	corticospinal neuron axon guidance through spinal cord	1	1.0	1.0
3717	BP	GO:0060479	lung cell differentiation	18	1.0	1.0
3718	BP	GO:0097354	prenylation	7	1.0	1.0
3719	BP	GO:0014042	positive regulation of neuron maturation	5	1.0	1.0
3720	BP	GO:0002692	negative regulation of cellular extravasation	7	1.0	1.0
3721	BP	GO:0010560	positive regulation of glycoprotein biosynthetic process	20	1.0	1.0
3722	BP	GO:1903422	negative regulation of synaptic vesicle recycling	3	1.0	1.0
3723	BP	GO:0003163	sinoatrial node development	3	1.0	1.0
3724	BP	GO:0006778	porphyrin-containing compound metabolic process	32	1.0	1.0
3725	BP	GO:0008582	regulation of synaptic growth at neuromuscular junction	3	1.0	1.0
3726	BP	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	17	1.0	1.0
3727	BP	GO:0065001	specification of axis polarity	4	1.0	1.0
3728	BP	GO:0006120	mitochondrial electron transport, NADH to ubiquinone	45	1.0	1.0
3729	BP	GO:1900241	positive regulation of phenotypic switching	2	1.0	1.0
3730	BP	GO:0021808	cytosolic calcium signaling involved in initiation of cell movement in glial-mediated radial cell migration	1	1.0	1.0
3731	BP	GO:0019452	L-cysteine catabolic process to taurine	1	1.0	1.0
3732	BP	GO:1900004	negative regulation of serine-type endopeptidase activity	5	1.0	1.0
3733	BP	GO:1904980	positive regulation of endosome organization	1	1.0	1.0
3734	BP	GO:0051645	Golgi localization	12	1.0	1.0
3735	BP	GO:0099625	ventricular cardiac muscle cell membrane repolarization	11	1.0	1.0
3736	BP	GO:0033382	maintenance of granzyme B location in T cell secretory granule	1	1.0	1.0
3737	BP	GO:0098912	membrane depolarization during atrial cardiac muscle cell action potential	2	1.0	1.0
3738	BP	GO:0032352	positive regulation of hormone metabolic process	15	1.0	1.0
3739	BP	GO:0060133	somatotropin secreting cell development	1	1.0	1.0
3740	BP	GO:0072111	cell proliferation involved in kidney development	9	1.0	1.0
3741	BP	GO:0070997	neuron death	48	1.0	1.0
3742	BP	GO:0006642	triglyceride mobilization	4	1.0	1.0
3743	BP	GO:0042247	establishment of planar polarity of follicular epithelium	1	1.0	1.0
3744	BP	GO:0046010	positive regulation of circadian sleep/wake cycle, non-REM sleep	4	1.0	1.0
3745	BP	GO:0015787	UDP-glucuronic acid transmembrane transport	1	1.0	1.0
3746	BP	GO:0051096	positive regulation of helicase activity	6	1.0	1.0
3747	BP	GO:1900368	regulation of RNA interference	4	1.0	1.0
3748	BP	GO:1990547	mitochondrial phosphate ion transmembrane transport	1	1.0	1.0
3749	BP	GO:0048520	positive regulation of behavior	26	1.0	1.0
3750	BP	GO:0070925	organelle assembly	419	1.0	1.0
3751	BP	GO:0001892	embryonic placenta development	17	1.0	1.0
3752	BP	GO:1902882	regulation of response to oxidative stress	80	1.0	1.0
3753	BP	GO:0002077	acrosome matrix dispersal	1	1.0	1.0
3754	BP	GO:0046305	alkanesulfonate biosynthetic process	2	1.0	1.0
3755	BP	GO:1903509	liposaccharide metabolic process	80	1.0	1.0
3756	BP	GO:0090309	positive regulation of methylation-dependent chromatin silencing	7	1.0	1.0
3757	BP	GO:0051013	microtubule severing	5	1.0	1.0
3758	BP	GO:0072540	T-helper 17 cell lineage commitment	6	1.0	1.0
3759	BP	GO:0001928	regulation of exocyst assembly	1	1.0	1.0
